track_id,track_name,artist_name,collection_name,genre,content_rating,user_rating,track_price,collection_price,release_date,track_time_millis,country,currency,preview_url,artwork_url
46elU7IBKWf55D5sjHGqO7,Dil Dhadakne Do,Joi Barua;Suraj Jagan,Zindagi Na Milegi Dobara,indian,Clean,3.4,1.29,9.99,2017-09-16T00:00:00Z,230318,US,USD,https://p.scdn.co/mp3-preview/84e07afca251019f8d02,https://i.scdn.co/image/ab67616d0000b27384e07afca251019f8d0201a1
1FzXRK8g8TxVdL8UjSWaRC,Finish Line,Delaney Bailey,Finish Line,singer-songwriter,Clean,3.5,0.99,11.99,2018-02-27T00:00:00Z,158048,US,USD,https://p.scdn.co/mp3-preview/29d6dea7ebc6fdd16078,https://i.scdn.co/image/ab67616d0000b27329d6dea7ebc6fdd160784a78
0MDzpSrAf7vTX1vtl2qw9K,é»ã®ã©ãã½ãã£ã¼,BOÃWY,BOÏWY,rockabilly,Clean,2.0,1.29,11.99,2023-04-24T00:00:00Z,215306,US,USD,https://p.scdn.co/mp3-preview/00c174b31cf2d6636433,https://i.scdn.co/image/ab67616d0000b27300c174b31cf2d6636433d931
2g96s7bUTE15xXW3Gnkvr3,Conjure Sex,Maceo Plex,Conjure Two,minimal-techno,Clean,2.1,1.29,14.99,2022-06-28T00:00:00Z,445805,US,USD,https://p.scdn.co/mp3-preview/f34516faf400a2390b10,https://i.scdn.co/image/ab67616d0000b273f34516faf400a2390b10452c
75d0bRTJdZH140Y45LtN8E,Schlaf jetzt Hilfe,WeiÃes Rauschen HD,WeiÃer LÃ¤rm Baby Schlaf (Meeresrauschen),sleep,Clean,3.0,1.29,11.99,2019-12-10T00:00:00Z,190629,US,USD,https://p.scdn.co/mp3-preview/b196ff3e2a0cd7f9bf93,https://i.scdn.co/image/ab67616d0000b273b196ff3e2a0cd7f9bf934dee
5Goh3OnlrAB8GM2AUTsrrh,Torturador,V8,Luchando por el Metal,heavy-metal,Clean,1.9,1.29,9.99,2023-08-31T00:00:00Z,147013,US,USD,https://p.scdn.co/mp3-preview/a348c90ee97bdf910156,https://i.scdn.co/image/ab67616d0000b273a348c90ee97bdf910156c76b
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,True,dance,Clean,4.4,0.99,9.99,2020-10-01T00:00:00Z,247426,US,USD,https://p.scdn.co/mp3-preview/c55e86adb9eab246157c,https://i.scdn.co/image/ab67616d0000b273c55e86adb9eab246157c3689
6C253cNnjWuHuMn7b6Sag9,Habibi,Ricky Rich;A Boogie Wit da Hoodie,Top Off Snap Hits,swedish,Explicit,1.0,0.99,9.99,2014-06-08T00:00:00Z,162990,US,USD,https://p.scdn.co/mp3-preview/fa9e71da62e4deb78ffc,https://i.scdn.co/image/ab67616d0000b273fa9e71da62e4deb78ffc0942
60wxK3idlzc3lykP8cYZ2l,My Mistake,Gabrielle Aplin,Dear Happy,acoustic,Clean,3.0,1.29,14.99,2021-03-30T00:00:00Z,265386,US,USD,https://p.scdn.co/mp3-preview/1e53136fb5480b2e03e7,https://i.scdn.co/image/ab67616d0000b2731e53136fb5480b2e03e71a03
2kjyC4yM3rCd0wFeRpC5Vk,Blue Bird (Naruto) - Trap Remix,Musicality;mellowthemanic,Blue Bird (Naruto) [Trap Remix],anime,Clean,2.5,1.29,9.99,2019-01-12T00:00:00Z,189080,US,USD,https://p.scdn.co/mp3-preview/f23ff1d979396d4d26bf,https://i.scdn.co/image/ab67616d0000b273f23ff1d979396d4d26bf5bdf
1XOoxrHEwBrh6NxGEDYN7z,Ð¯ ÑÐµÐ±Ðµ Ð½Ð¸ÑÐµÐ³Ð¾ Ð½Ðµ ÑÐºÐ°Ð¶Ñ,Sergei Lemeshev,Ð¡ÐµÑÐ³ÐµÐ¹ ÐÐµÐ¼ÐµÑÐµÐ². 20 Ð·Ð¾Ð»Ð¾ÑÑÑ Ð¿ÐµÑÐµÐ½,romance,Clean,1.0,1.29,11.99,2015-05-31T00:00:00Z,188333,US,USD,https://p.scdn.co/mp3-preview/2159f1a7832f2f026a4d,https://i.scdn.co/image/ab67616d0000b2732159f1a7832f2f026a4de46b
3ftmO1Cwbew497pFiWiyAH,æµ®èª,Eason Chan,U 87,mandopop,Clean,3.1,1.29,14.99,2016-10-22T00:00:00Z,283520,US,USD,https://p.scdn.co/mp3-preview/ed42332f08b72b7206ad,https://i.scdn.co/image/ab67616d0000b273ed42332f08b72b7206ad111f
69yik0sUL1AT6eg2B4A1Dr,In Your Arms (For An Angel),Topic;Robin Schulz;Nico Santos;Paul van Dyk,EDM Gaming Music Autumn/Winter 2022,electro,Clean,1.0,0.99,9.99,2023-03-28T00:00:00Z,150476,US,USD,https://p.scdn.co/mp3-preview/8b51e407c473111f90eb,https://i.scdn.co/image/ab67616d0000b2738b51e407c473111f90eb8b79
3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,Use Your Illusion I,hard-rock,Clean,4.2,0.99,9.99,2022-08-17T00:00:00Z,536066,US,USD,https://p.scdn.co/mp3-preview/fce401287f2068d21aa9,https://i.scdn.co/image/ab67616d0000b273fce401287f2068d21aa9f6aa
7fImDWw5bcUhRbZ0w1ny4J,Supercalifragilisticexpialidocious,Julie Andrews;Dick Van Dyke;The Pearlie Chorus,Mary Poppins (Original Motion Picture Soundtrack),show-tunes,Clean,2.8,0.99,11.99,2015-10-21T00:00:00Z,123026,US,USD,https://p.scdn.co/mp3-preview/d0fddc106632e12bb887,https://i.scdn.co/image/ab67616d0000b273d0fddc106632e12bb8871929
6quCPcNuoheYJtQL7A9zNv,"La bohÃ¨me, SC 67 / Act 1: ""Si puÃ²"" - ""Chi Ã¨ lÃ ?""",Giacomo Puccini;Michel SÃ©nÃ©chal;Rolando Panerai;Luciano Pavarotti;Nicolai Ghiaurov;Gianni Maffeo;Berliner Philharmoniker;Herbert von Karajan,Puccini: La BohÃ¨me,opera,Clean,2.2,1.29,11.99,2015-11-09T00:00:00Z,318506,US,USD,https://p.scdn.co/mp3-preview/95628c3b597fd3a7ac76,https://i.scdn.co/image/ab67616d0000b27395628c3b597fd3a7ac76803c
08FGBIwiPxsvQKn2ksxmqX,"Dom, Lomp & Mellow - DJ Danjgo Mash-Up",Party Animals;The Opposites,Greatest Hits & Underground Anthems,happy,Clean,2.2,1.29,14.99,2014-11-11T00:00:00Z,187853,US,USD,https://p.scdn.co/mp3-preview/ac669d4725aebf91dae1,https://i.scdn.co/image/ab67616d0000b273ac669d4725aebf91dae1754d
0fI2CxqE38UsXhcDbENaU5,Ich liebe das Leben,Ina Colada,Ich liebe das Leben,party,Clean,2.1,1.29,9.99,2020-07-03T00:00:00Z,263797,US,USD,https://p.scdn.co/mp3-preview/f16f850232a727a29524,https://i.scdn.co/image/ab67616d0000b273f16f850232a727a29524f2b6
2LBuXj5GUClLgOX7f86IMK,ãã¤ã®æ¥ã - Remastered 2022,Eikichi Yazawa,the Name Isâ¦ (50th Anniversary Remastered),rockabilly,Clean,2.5,0.99,9.99,2014-10-03T00:00:00Z,330626,US,USD,https://p.scdn.co/mp3-preview/e4c3161dd5a20517eda9,https://i.scdn.co/image/ab67616d0000b273e4c3161dd5a20517eda92c92
04JGyy8CHRDXyh5Cfso5sv,Once In a Dream,Tony O'Connor,Memento,new-age,Clean,2.1,0.99,11.99,2021-07-26T00:00:00Z,547160,US,USD,https://p.scdn.co/mp3-preview/5dd230cfadbd4080c50c,https://i.scdn.co/image/ab67616d0000b2735dd230cfadbd4080c50c3d38
5KnqauuLF6qyZA9RzfeKxG,The Drummer,Red Hot Chili Peppers,Return of the Dream Canteen,funk,Clean,3.7,0.99,14.99,2015-03-28T00:00:00Z,202888,US,USD,https://p.scdn.co/mp3-preview/55cb2119b11719d0efe4,https://i.scdn.co/image/ab67616d0000b27355cb2119b11719d0efe4a403
3H5eCyts4yAaxhoZzde5Kh,Can't Take This,Max Brhon,Can't Take This,club,Clean,2.3,0.99,11.99,2018-05-08T00:00:00Z,226295,US,USD,https://p.scdn.co/mp3-preview/a46847238b595cac32c2,https://i.scdn.co/image/ab67616d0000b273a46847238b595cac32c2bfb4
1mMMvJ5lff7ARLA88mXA3d,Lata's Theme,Alex Heffes;Anoushka Shankar,A Suitable Boy (Original Television Soundtrack),british,Clean,1.9,0.99,11.99,2015-05-01T00:00:00Z,150706,US,USD,https://p.scdn.co/mp3-preview/6fd37ddd347744378678,https://i.scdn.co/image/ab67616d0000b2736fd37ddd347744378678a893
0fVm1yh9WTofuyCTm4FxPk,CÃMO SE SIENTE - Remix,Jhayco;Bad Bunny,Feliz CumpleaÃ±os con Perreo,reggaeton,Explicit,1.0,1.29,14.99,2017-02-04T00:00:00Z,227520,US,USD,https://p.scdn.co/mp3-preview/a1228f0a82e38b4bbfb5,https://i.scdn.co/image/ab67616d0000b273a1228f0a82e38b4bbfb58417
2H9Zr4WIBShXQjjF5631bk,Restless Hope,Paul Cardall,New Life,new-age,Clean,2.0,1.29,9.99,2015-07-21T00:00:00Z,136229,US,USD,https://p.scdn.co/mp3-preview/3bc8dd064dd9e0a80647,https://i.scdn.co/image/ab67616d0000b2733bc8dd064dd9e0a8064741bf
1qxDqbzmWODOkr0Ja5Iotz,Agnus Dei - Live,Michael W. Smith,Worship,world-music,Clean,2.8,1.29,9.99,2014-09-03T00:00:00Z,400800,US,USD,https://p.scdn.co/mp3-preview/993119822119fcb4078a,https://i.scdn.co/image/ab67616d0000b273993119822119fcb4078a9bc9
7CAsrtI5Df8ZOrKZ2ImrVO,New Love,Le Youth;Sultan + Shepard;Panama,Reminders,progressive-house,Clean,3.2,0.99,9.99,2022-03-02T00:00:00Z,256052,US,USD,https://p.scdn.co/mp3-preview/48239c240cc0b5a497b3,https://i.scdn.co/image/ab67616d0000b27348239c240cc0b5a497b3ca2f
1d46ed3h4U9ws3YsvUOMon,Without Me,Dayseeker,Without Me,metalcore,Clean,3.5,1.29,14.99,2016-06-07T00:00:00Z,223800,US,USD,https://p.scdn.co/mp3-preview/482fa635d6ae100035a6,https://i.scdn.co/image/ab67616d0000b273482fa635d6ae100035a68338
0yWqJp0AGBDAaW1Z6wHfb8,Mi Falta de FÃ©,Plan 4,En Mil Pedazos,heavy-metal,Clean,2.0,1.29,14.99,2020-01-21T00:00:00Z,152626,US,USD,https://p.scdn.co/mp3-preview/af856b3af4de282e74ea,https://i.scdn.co/image/ab67616d0000b273af856b3af4de282e74ea57b3
1Z0aSQJfNcWK75l2q1BAEr,Giant,The Chemical Brothers,Believe,breakbeat,Clean,1.4,0.99,14.99,2021-01-18T00:00:00Z,272800,US,USD,https://p.scdn.co/mp3-preview/da421687d49143cb9ba4,https://i.scdn.co/image/ab67616d0000b273da421687d49143cb9ba4a4ec
3gzLYXBF3GWwj5Spy9iJbN,Das SchÃ¤ferlied - Radio Version,SchÃ¤fer Heinrich,Das SchÃ¤ferlied,party,Clean,2.2,0.99,14.99,2014-01-01T00:00:00Z,203626,US,USD,https://p.scdn.co/mp3-preview/08e0a4ee61668b0e3fc1,https://i.scdn.co/image/ab67616d0000b27308e0a4ee61668b0e3fc11fe7
5LtfkPYweu6J5mDpOkCO5M,Me Hace Tanto Bien,Alejandro FernÃ¡ndez,Retro Baladas,rock,Clean,1.0,0.99,14.99,2021-12-20T00:00:00Z,188893,US,USD,https://p.scdn.co/mp3-preview/a586d5ddd88341266270,https://i.scdn.co/image/ab67616d0000b273a586d5ddd88341266270dfb9
24fqmiB8e7KKAkZZA7SKSH,Love's Old Sweet Song,Phil Coulter,Sea Of Tranquility,opera,Clean,1.8,1.29,11.99,2019-12-25T00:00:00Z,207586,US,USD,https://p.scdn.co/mp3-preview/3d45d6451b768448e9b3,https://i.scdn.co/image/ab67616d0000b2733d45d6451b768448e9b31924
40mSjbhKvOJuPpg6vahENQ,Chico Granada,Carajo,Inmundo,heavy-metal,Clean,2.7,0.99,9.99,2014-05-31T00:00:00Z,214733,US,USD,https://p.scdn.co/mp3-preview/ccc7f4234450d8a18c7e,https://i.scdn.co/image/ab67616d0000b273ccc7f4234450d8a18c7e9714
0OKHUom3gY9xWago6Y1BKk,Paper Thin - Headhunterz Remix,ILLENIUM;Tom DeLonge;Angels & Airwaves;Headhunterz,Paper Thin (Headhunterz Remix),dub,Clean,3.3,1.29,14.99,2022-11-26T00:00:00Z,245392,US,USD,https://p.scdn.co/mp3-preview/9154e9a81e7c2ad73105,https://i.scdn.co/image/ab67616d0000b2739154e9a81e7c2ad73105b8f2
2fboUv3gU9L4njbhBdigid,A Million Dreams - Acoustic,John Adams,A Million Dreams (Acoustic),acoustic,Clean,2.9,1.29,9.99,2018-11-03T00:00:00Z,202928,US,USD,https://p.scdn.co/mp3-preview/0207e528a2994461a67f,https://i.scdn.co/image/ab67616d0000b2730207e528a2994461a67f12f9
2AwbeqZqcTrZguAw6H2yrY,Myn Alde Puch,De Doelleazen;Marcel Smit,Skijt Oan De Rest,hardstyle,Clean,2.4,0.99,14.99,2022-05-10T00:00:00Z,193371,US,USD,https://p.scdn.co/mp3-preview/43ead3536e7c8a8e36c2,https://i.scdn.co/image/ab67616d0000b27343ead3536e7c8a8e36c2aec8
4OUJP6XhLTMEyDwMNs3Vex,Astralwerks,Model 500,Deep Space,detroit-techno,Clean,1.3,1.29,9.99,2018-02-19T00:00:00Z,329733,US,USD,https://p.scdn.co/mp3-preview/265b5a442c68b6f0a2ad,https://i.scdn.co/image/ab67616d0000b273265b5a442c68b6f0a2adc90f
53ZLwlLA0AnSSS7d4a1dEW,Onde EstÃ¡ VocÃª,Elba Ramalho;Dominguinhos,BaiÃ£o De Dois,samba,Clean,2.7,0.99,11.99,2022-06-17T00:00:00Z,208080,US,USD,https://p.scdn.co/mp3-preview/230d48b0db22b312bdba,https://i.scdn.co/image/ab67616d0000b273230d48b0db22b312bdbab50e
61qXzQHMSwk3PStleYDJ2v,Feel the Melody (feat. Sara),S3RL,Feel the Melody (feat. Sara),happy,Clean,3.1,0.99,9.99,2017-06-02T00:00:00Z,232631,US,USD,https://p.scdn.co/mp3-preview/479215bd9912b87dec1f,https://i.scdn.co/image/ab67616d0000b273479215bd9912b87dec1f756e
1jlEBLB6h3xAAAXBPxIjOp,Diga pra Mim - Ao Vivo,Zezo,"Especial: Xote / ForrÃ³, Vol. 4 (Ao Vivo)",forro,Clean,2.6,1.29,9.99,2017-02-02T00:00:00Z,287240,US,USD,https://p.scdn.co/mp3-preview/48321931fa4fbe9a84a3,https://i.scdn.co/image/ab67616d0000b27348321931fa4fbe9a84a3c434
58KsAFSLDNb4lKcINxB8WH,Bustamove,Zeds Dead,Somewhere Else,dub,Clean,2.1,1.29,14.99,2016-09-25T00:00:00Z,168091,US,USD,https://p.scdn.co/mp3-preview/5ec1e579b95779c199df,https://i.scdn.co/image/ab67616d0000b2735ec1e579b95779c199df8d4e
1CNUT80xAt39lPKgSJEjxU,Peace - Live In NYC,Norah Jones,Christmas Vibes But Not Christmas Songs,jazz,Clean,1.0,1.29,9.99,2015-11-29T00:00:00Z,244200,US,USD,https://p.scdn.co/mp3-preview/7d6c2082fb6f1a98877b,https://i.scdn.co/image/ab67616d0000b2737d6c2082fb6f1a98877ba35a
1RgDgUyz0LmD6hXi5Rwkwa,Wallmonger,Virtual Riot,Save Yourself EP,dubstep,Clean,2.5,0.99,11.99,2016-12-24T00:00:00Z,268800,US,USD,https://p.scdn.co/mp3-preview/e1c06146519036ede31c,https://i.scdn.co/image/ab67616d0000b273e1c06146519036ede31c5f00
43PjxafNzNesQY7iuYKx4D,Slumcult & Gather,Trap Them,Darker Handcraft,grindcore,Clean,1.8,1.29,11.99,2020-07-08T00:00:00Z,203066,US,USD,https://p.scdn.co/mp3-preview/0d4941dd21710cdf63e1,https://i.scdn.co/image/ab67616d0000b2730d4941dd21710cdf63e167a7
4dI3UmOl7scnyCU4KgaaNO,In Over My Head,grandson,20's Rock,alt-rock,Explicit,1.0,0.99,11.99,2020-08-16T00:00:00Z,198365,US,USD,https://p.scdn.co/mp3-preview/960f3ee9eeb63c073499,https://i.scdn.co/image/ab67616d0000b273960f3ee9eeb63c073499ca81
04jV9kpwWbr4HHfxfK4sSu,Your House (Dub Version) - Remix,Steel Pulse,Supa Chill,reggae,Clean,1.0,0.99,14.99,2017-05-15T00:00:00Z,228653,US,USD,https://p.scdn.co/mp3-preview/8952b11a9eee767d405e,https://i.scdn.co/image/ab67616d0000b2738952b11a9eee767d405e2e22
3dWNUqrgkQakv9fj5epwPK,Mama Said,Metallica,Load,hard-rock,Clean,3.4,1.29,14.99,2023-01-14T00:00:00Z,319693,US,USD,https://p.scdn.co/mp3-preview/bcb733a614fd5f022db1,https://i.scdn.co/image/ab67616d0000b273bcb733a614fd5f022db1d400
0z7IeekUiNaQvmGQhsfJdl,After the Rain - Piano Solo,Kyson,atr/cal (Piano Solo),idm,Clean,2.8,1.29,14.99,2021-03-13T00:00:00Z,179439,US,USD,https://p.scdn.co/mp3-preview/d4c4f1591be7d543c70a,https://i.scdn.co/image/ab67616d0000b273d4c4f1591be7d543c70a0ded
0e2UDDOhYPkzSCmrqtHZGp,Put Your Hands Up,G-Town Madness,Happy Hardcore Top 100,happy,Clean,1.8,1.29,14.99,2022-10-19T00:00:00Z,234057,US,USD,https://p.scdn.co/mp3-preview/9ae92097f59a4b03de3e,https://i.scdn.co/image/ab67616d0000b2739ae92097f59a4b03de3e90ff
1uXU3Nc7UwJpjgShCDb8as,Joy to the World,Love to Sing,Christmas Songs and Carols,children,Clean,1.9,1.29,14.99,2015-11-17T00:00:00Z,112466,US,USD,https://p.scdn.co/mp3-preview/64ffc9a2ea25124d6680,https://i.scdn.co/image/ab67616d0000b27364ffc9a2ea25124d6680e3bc
1s9i7W8zx7Nxx78MUIsvjV,Outro,M83,"Hurry up, We're Dreaming",french,Clean,3.6,0.99,11.99,2021-07-19T00:00:00Z,247026,US,USD,https://p.scdn.co/mp3-preview/7b0a3fa2fc889d248e32,https://i.scdn.co/image/ab67616d0000b2737b0a3fa2fc889d248e329737
7quFUf8mR7wUxeJip0awxn,Longest Night,Howie Day,Sound The Alarm,acoustic,Clean,2.7,1.29,9.99,2023-04-26T00:00:00Z,215746,US,USD,https://p.scdn.co/mp3-preview/f4f3e7acb2f12bf1a765,https://i.scdn.co/image/ab67616d0000b273f4f3e7acb2f12bf1a765e4b4
6YhXnVP8iOuM35xhYtQsJh,A Divina ComÃ©dia 2,Rap Box;Fabio Brazza;LÃ©o Casa 1;Gigante No Mic;Mano Fler;Zeus,A Divina ComÃ©dia 2,brazil,Clean,2.8,0.99,11.99,2016-07-16T00:00:00Z,319992,US,USD,https://p.scdn.co/mp3-preview/bb8971e443b9c52b158c,https://i.scdn.co/image/ab67616d0000b273bb8971e443b9c52b158c611d
4LloVtxNZpeh7q7xdi1DQc,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Where the Light Is: John Mayer Live In Los Angeles,singer-songwriter,Clean,3.9,1.29,14.99,2019-01-17T00:00:00Z,263573,US,USD,https://p.scdn.co/mp3-preview/1a5e7965691941d5aaa5,https://i.scdn.co/image/ab67616d0000b2731a5e7965691941d5aaa519a2
6f5QtSk4rb8HUO5vw4sWDe,Rivers of Lust,Tarja,What Lies Beneath,opera,Clean,1.8,1.29,11.99,2018-09-29T00:00:00Z,265200,US,USD,https://p.scdn.co/mp3-preview/b91d2050729cd162f9ec,https://i.scdn.co/image/ab67616d0000b273b91d2050729cd162f9ec83f8
37fi1q24yJTmDcP9FFqq4T,Belfast Child - Edit,Simple Minds,Street Fighting Years (Super Deluxe),synth-pop,Clean,2.0,1.29,9.99,2016-01-10T00:00:00Z,314533,US,USD,https://p.scdn.co/mp3-preview/3b3c5808394e5443f8c2,https://i.scdn.co/image/ab67616d0000b2733b3c5808394e5443f8c27ea6
3URmXPMcUq2maabHNySzg3,Wa Wa Wahnsinnig,Ina Colada;Alex Engel,Wa Wa Wahnsinnig,party,Clean,2.0,0.99,14.99,2014-09-28T00:00:00Z,224989,US,USD,https://p.scdn.co/mp3-preview/81b44f804381593e311a,https://i.scdn.co/image/ab67616d0000b27381b44f804381593e311ae5ff
6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,Songs For The Deaf,blues,Clean,3.9,1.29,11.99,2019-05-27T00:00:00Z,278746,US,USD,https://p.scdn.co/mp3-preview/04563d1f80ad0ba570e8,https://i.scdn.co/image/ab67616d0000b27304563d1f80ad0ba570e81ac1
39CWhngoWrX3oxZM8Y15H0,Tales of Thy Spineless,Hypocrisy,End of Disclosure,black-metal,Clean,2.0,0.99,11.99,2015-12-12T00:00:00Z,276324,US,USD,https://p.scdn.co/mp3-preview/6080a5ad2edddec67250,https://i.scdn.co/image/ab67616d0000b2736080a5ad2edddec6725098eb
6rbkRZKovJISNCd5cZtOMP,Beijo Geladinho,Negritude Junior,Deixa Acontecer,pagode,Clean,2.8,1.29,9.99,2014-11-21T00:00:00Z,186773,US,USD,https://p.scdn.co/mp3-preview/1286a091baf42b4a2505,https://i.scdn.co/image/ab67616d0000b2731286a091baf42b4a25057d6b
5Rxorr8TddGy6QMegXHPPV,A Mi Manera,Il Divo,Il Divo,opera,Clean,1.9,1.29,14.99,2016-09-16T00:00:00Z,266480,US,USD,https://p.scdn.co/mp3-preview/b1b0f1bd5d7c39877a14,https://i.scdn.co/image/ab67616d0000b273b1b0f1bd5d7c39877a147cf6
2C2vftGZX7DLmRxdahWCCc,Elevator (Lift Me Up) - Jerry Ropero Tech Boom Mix,DJ Pierre;Todd Terry;Vonny & Clyde;Jerry Ropero,Elevator (Lift Me Up),chicago-house,Clean,1.3,0.99,14.99,2018-03-31T00:00:00Z,403809,US,USD,https://p.scdn.co/mp3-preview/fccd9d8a58f36c8b7053,https://i.scdn.co/image/ab67616d0000b273fccd9d8a58f36c8b7053e322
0mNxF7U8rVvnTQMxy7FNNZ,Un Canto a Mi Tierra - Version,Quantic;Nidia Gongora,Curao,trip-hop,Clean,1.7,0.99,9.99,2016-03-08T00:00:00Z,335760,US,USD,https://p.scdn.co/mp3-preview/daae1910815ae54f3071,https://i.scdn.co/image/ab67616d0000b273daae1910815ae54f3071dbc8
18tzenBUBfhF6Z15SGiGPk,Black Label,Lamb of God,New American Gospel,metalcore,Clean,3.0,1.29,9.99,2019-02-13T00:00:00Z,292293,US,USD,https://p.scdn.co/mp3-preview/d33c00a716471c7eb84d,https://i.scdn.co/image/ab67616d0000b273d33c00a716471c7eb84d0950
5IBZrEnVVYYfKXHTfiy2Td,Ao Que Ã Digno - Ao Vivo,Paulo Rogerio,ComunhÃ£o e AdoraÃ§Ã£o 4: Nuvem De GlÃ³ria (Ao Vivo),groove,Clean,2.2,1.29,9.99,2022-02-15T00:00:00Z,264000,US,USD,https://p.scdn.co/mp3-preview/2cf8649a6ae8eabedeaf,https://i.scdn.co/image/ab67616d0000b2732cf8649a6ae8eabedeaf513b
6Nd6ntkzr4t8o1FKPGOSMt,Here I Go Again - 2018 Remaster,Whitesnake,Whitesnake (2018 Remaster),metal,Clean,3.8,0.99,9.99,2021-02-07T00:00:00Z,275395,US,USD,https://p.scdn.co/mp3-preview/5c820c11061d0db9f63c,https://i.scdn.co/image/ab67616d0000b2735c820c11061d0db9f63c96e9
4XpDj477gvnsYNT21ap9Y8,Last Melody,Anthony Keyrouz;Glaceo,Last Melody,electronic,Clean,3.6,1.29,14.99,2016-12-28T00:00:00Z,148396,US,USD,https://p.scdn.co/mp3-preview/116f418b9bd3a8b3c313,https://i.scdn.co/image/ab67616d0000b273116f418b9bd3a8b3c313af09
0DT06IKGryQWR9pYnEaA85,Ä°nsafa Gel,Sagopa Kajmer,Saydam Odalar,turkish,Clean,2.5,0.99,14.99,2022-02-03T00:00:00Z,279240,US,USD,https://p.scdn.co/mp3-preview/c1ac6a26c7907688eec6,https://i.scdn.co/image/ab67616d0000b273c1ac6a26c7907688eec6e220
6O1ubxiy19gQv3GR4Vnwa9,Best Love,Steve Martin;Steep Canyon Rangers;Paul McCartney,Rare Bird Alert,comedy,Clean,1.9,1.29,11.99,2014-07-31T00:00:00Z,261640,US,USD,https://p.scdn.co/mp3-preview/adc0388c9fe12a2d4245,https://i.scdn.co/image/ab67616d0000b273adc0388c9fe12a2d42459cf8
7ciR1EdFZByMTaORkD7DkH,Exu,MetÃ¡ MetÃ¡,MetaL MetaL,afrobeat,Clean,1.8,0.99,11.99,2018-05-01T00:00:00Z,107624,US,USD,https://p.scdn.co/mp3-preview/23b712953ffba838cfd2,https://i.scdn.co/image/ab67616d0000b27323b712953ffba838cfd26f32
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,James Blunt,Back to Bedlam,rock,Explicit,4.0,0.99,11.99,2023-06-16T00:00:00Z,209493,US,USD,https://p.scdn.co/mp3-preview/d70ffc898c00cffd9165,https://i.scdn.co/image/ab67616d0000b273d70ffc898c00cffd916550f4
3dxWuA89SS2NQwOMDMwDq9,Entre La Piel Y El Alma,David DeMarÃ­a,Ãxitos del Pop en EspaÃ±ol de los AÃ±os 2000,spanish,Clean,1.0,0.99,14.99,2017-12-14T00:00:00Z,260545,US,USD,https://p.scdn.co/mp3-preview/e6aa3b6ce811c3f453da,https://i.scdn.co/image/ab67616d0000b273e6aa3b6ce811c3f453dadfa4
5h7e9eHY6RnP617D9zzzKb,Vai Passar,Gerson Rufino,Sobrevivi,gospel,Clean,3.0,0.99,14.99,2021-03-29T00:00:00Z,332933,US,USD,https://p.scdn.co/mp3-preview/f2ed735682d0c2d4d766,https://i.scdn.co/image/ab67616d0000b273f2ed735682d0c2d4d766483b
2NZDYyIV7v9VdtVlshDI5K,Meendum Meendum,"Dhilip Varman,Karthik",Meendum Meendum,malay,Clean,2.0,0.99,14.99,2014-02-17T00:00:00Z,306000,US,USD,https://p.scdn.co/mp3-preview/c672c579efcbabc5b134,https://i.scdn.co/image/ab67616d0000b273c672c579efcbabc5b134624d
5oIFXkYbAf0Kzf0EOKPmfU,Mr. Bassman,Little Apple Band,Muppets - The Favorite Songs,kids,Clean,1.4,1.29,11.99,2014-08-19T00:00:00Z,115693,US,USD,https://p.scdn.co/mp3-preview/fd68de8b15dc13133c9b,https://i.scdn.co/image/ab67616d0000b273fd68de8b15dc13133c9baf92
6BJy4PDYXXF2WJW2ZpKyT7,Closer To You,Simon Wester;Rasmus H Thomsen,Closer To You,ambient,Clean,2.8,1.29,9.99,2015-08-02T00:00:00Z,161562,US,USD,https://p.scdn.co/mp3-preview/fad9c18505fa03b1fb2a,https://i.scdn.co/image/ab67616d0000b273fad9c18505fa03b1fb2a2141
3OaunNUlXXs5e2PXtNAzzG,UCLA,RL Grime;24hrs,NOVA,electronic,Explicit,3.7,1.29,9.99,2023-09-19T00:00:00Z,192000,US,USD,https://p.scdn.co/mp3-preview/bd5011548a5316a383db,https://i.scdn.co/image/ab67616d0000b273bd5011548a5316a383dbb774
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic;A7S,Breaking Me,house,Clean,4.1,1.29,9.99,2022-03-17T00:00:00Z,166793,US,USD,https://p.scdn.co/mp3-preview/95403722b2e87aaf2a91,https://i.scdn.co/image/ab67616d0000b27395403722b2e87aaf2a91998a
3lyLqIn8mybyEFTs8JJaLf,Home,Michael BublÃ©,It's Time,j-pop,Clean,3.8,1.29,9.99,2017-01-17T00:00:00Z,225906,US,USD,https://p.scdn.co/mp3-preview/b83b1d154caa5fc7d918,https://i.scdn.co/image/ab67616d0000b273b83b1d154caa5fc7d9184980
